mol_id,E_HF,E_LNOMP2,E_LNOCCSD,E_LNOCCSDT,corr_MP2,corr_CCSD,corr_CCSDT,delta_MP2_to_CCSDT,mu,alpha,homo,lumo,gap,r2,mol_weight,atomic_numbers
565,-269.998766533793,-270.883554669582,-270.952930886584,-270.980357479056,-0.8847881357889946,-0.9541643527909968,-0.981590945263008,-0.0968028094740134,1.9413,56.22,-0.2416,0.0778,0.3194,675.7455,86.13300000000005,"[6, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
566,-269.996300324437,-270.881938066978,-270.950345724751,-270.977799224669,-0.8856377425410074,-0.9540454003139872,-0.9814989002319976,-0.0958611576909902,1.0403,57.2,-0.2445,0.0871,0.3316,657.4853,86.13300000000005,"[6, 8, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
567,-305.807620684828,-306.724927517364,-306.783791646732,-306.810958862836,-0.917306832535985,-0.9761709619040176,-1.0033381780079935,-0.0860313454720085,2.1966,49.83,-0.247,0.0697,0.3167,615.1353,88.10520000000004,"[6, 8, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
568,-270.004514783754,-270.892247661641,-270.959475521899,-270.986481505271,-0.8877328778870037,-0.954960738144962,-0.9819667215169828,-0.0942338436299792,1.2955,56.81,-0.2613,0.0775,0.3388,673.3675,86.13300000000005,"[8, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
569,-305.82538991667,-306.747026700081,-306.803893276006,-306.830933854913,-0.9216367834109748,-0.9785033593360026,-1.0055439382429654,-0.0839071548319907,2.5785,49.25,-0.2475,0.0698,0.3174,592.6958,88.10520000000004,"[8, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
570,-305.818571551413,-306.738677665167,-306.796050081926,-306.822821724653,-0.9201061137540024,-0.9774785305129968,-1.0042501732399955,-0.0841440594859932,2.2789,49.3,-0.2432,0.0686,0.3118,614.496,88.10520000000004,"[8, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
571,-231.78267189822,-232.584610852772,-232.641671068177,-232.671885068691,-0.8019389545519857,-0.8589991699570021,-0.8892131704710096,-0.0872742159190238,0.6877,58.69,-0.2584,0.0556,0.314,694.8847,80.12920000000004,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
572,-267.595488315076,-268.435903059229,-268.481627632763,-268.512384086849,-0.8404147441530085,-0.8861393176869683,-0.9168957717729996,-0.0764810276199909,1.9719,51.81,-0.2611,0.0484,0.3095,653.8855,82.10140000000003,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
573,-247.756244389066,-248.585446893272,-248.63603489386,-248.667716817094,-0.8292025042059947,-0.8797905047939878,-0.9114724280279916,-0.0822699238219968,0.8803,54.94,-0.239,0.0381,0.2771,568.5035,81.11730000000004,"[6, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
574,-247.846384911356,-248.674417524185,-248.724151657021,-248.755021478764,-0.8280326128289914,-0.8777667456649851,-0.9086365674079956,-0.0806039545790042,4.0027,53.78,-0.3029,0.0346,0.3375,669.5084,81.11730000000003,"[7, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
575,-263.829034710884,-264.683013946947,-264.72671281656,-264.758586966074,-0.8539792360630258,-0.8976781056759933,-0.9295522551900036,-0.0755730191269776,4.3345,50.4,-0.2641,0.0237,0.2878,642.9501,82.10540000000003,"[7, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1]"
576,-283.65730985931,-284.52440569299,-284.562713952555,-284.594181646343,-0.8670958336800254,-0.9054040932450108,-0.9368717870329988,-0.0697759533529733,4.8091,46.97,-0.2893,0.0256,0.3149,629.6714,83.08950000000002,"[7, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1]"
577,-263.818320054974,-264.671926045386,-264.715936488081,-264.748007575586,-0.8536059904120066,-0.8976164331070322,-0.929687520611992,-0.0760815301999855,4.358,50.95,-0.2611,0.0199,0.281,625.5614,82.10540000000003,"[7, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1]"
578,-284.816253241386,-285.701182477087,-285.752189790356,-285.782098377541,-0.8849292357010086,-0.9359365489700052,-0.9658451361549965,-0.0809159004539878,3.3988,52.29,-0.2588,0.0211,0.2799,666.8787,85.10530000000004,"[7, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
579,-268.837158301573,-269.699600627622,-269.756049243832,-269.785105804684,-0.8624423260489493,-0.9188909422589971,-0.9479475031109814,-0.085505177062032,2.7826,54.2,-0.2458,-0.0201,0.2258,725.196,84.11720000000004,"[8, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
580,-284.821407013936,-285.709344943074,-285.759804965699,-285.789808643268,-0.8879379291379905,-0.9383979517630224,-0.9684016293319928,-0.0804637001940022,2.6802,50.56,-0.2489,-0.0268,0.2221,666.334,85.10530000000004,"[8, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
581,-304.650710435509,-305.551295181517,-305.59644457025,-305.626008288883,-0.9005847460080076,-0.9457341347410306,-0.975297853374002,-0.0747131073659943,2.8138,47.21,-0.2535,-0.0285,0.2249,676.0308,86.08940000000003,"[8, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
582,-284.813656031413,-285.699953811408,-285.750943280822,-285.780982327965,-0.8862977799950045,-0.937287249408996,-0.9673262965519598,-0.0810285165569553,2.6644,50.88,-0.2497,-0.0251,0.2245,677.2239,85.10530000000004,"[8, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
583,-284.851946519159,-285.738500127114,-285.786089847368,-285.815895266142,-0.8865536079549656,-0.9341433282089612,-0.9639487469829646,-0.077395139027999,3.5897,50.79,-0.2469,0.0288,0.2757,602.5288,85.10530000000003,"[8, 6, 7, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
584,-304.670772056185,-305.571082619574,-305.614094689582,-305.643649546799,-0.9003105633889845,-0.9433226333969742,-0.972877490613996,-0.0725669272250115,3.9549,47.46,-0.2762,0.0022,0.2785,647.0438,86.08940000000003,"[8, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
585,-231.792340141638,-232.593782474494,-232.649578421089,-232.679990056338,-0.8014423328559985,-0.8572382794509963,-0.8876499147000061,-0.0862075818440075,0.1421,63.06,-0.2264,0.0572,0.2837,812.7972,80.12920000000004,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
586,-247.776125742854,-248.604001517377,-248.653538416397,-248.685091550317,-0.8278757745229939,-0.8774126735430059,-0.9089658074630051,-0.0810900329400112,1.9282,59.57,-0.229,0.0408,0.2698,786.3624,81.11730000000004,"[6, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
587,-267.601271268666,-268.442174655714,-268.486492518201,-268.517546976914,-0.8409033870480016,-0.8852212495349931,-0.9162757082480084,-0.0753723212000068,2.024,55.68,-0.2473,0.0288,0.276,776.9091,82.10140000000003,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
588,-234.181936778477,-235.032522922405,-235.110692946958,-235.138085321628,-0.8505861439280125,-0.9287561684810156,-0.9561485431510164,-0.1055623992230039,0.1174,64.07,-0.2707,0.0954,0.3661,856.0996,84.16080000000007,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
589,-269.997176161659,-270.885602741245,-270.952423144003,-270.980297345639,-0.888426579585996,-0.9552469823439652,-0.9831211839799608,-0.0946946043939647,1.6966,57.14,-0.2621,0.0961,0.3582,804.8416,86.13300000000005,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
590,-250.159654581754,-251.035141089716,-251.107395484112,-251.135876282634,-0.8754865079619947,-0.9477409023579924,-0.9762217008799894,-0.1007351929179947,1.0196,61.14,-0.2296,0.0931,0.3227,802.0898,85.14890000000007,"[6, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
591,-269.993563055119,-270.876568043779,-270.944354200749,-270.971492958345,-0.8830049886599909,-0.950791145629978,-0.97792990322597,-0.0949249145659791,0.9952,57.69,-0.2424,0.0952,0.3376,757.9582,86.13300000000005,"[6, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
592,-269.989763022212,-270.872694865396,-270.940301314455,-270.967367753535,-0.8829318431839965,-0.9505382922429816,-0.9776047313229695,-0.0946728881389731,0.9417,57.75,-0.2495,0.0923,0.3419,774.9385,86.13300000000005,"[6, 8, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
593,-285.974125511968,-286.882643803481,-286.944238852021,-286.972256451546,-0.908518291513019,-0.9701133400529898,-0.9981309395780044,-0.0896126480649854,2.561,54.33,-0.2447,0.0781,0.3228,746.2516,87.12110000000006,"[6, 8, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
594,-305.802312293554,-306.723340699012,-306.779685504436,-306.807248873191,-0.9210284054580028,-0.9773732108819786,-1.0049365796369898,-0.0839081741789868,2.483,50.75,-0.2579,0.0832,0.3412,738.5038,88.10520000000004,"[6, 8, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
595,-270.001667017357,-270.887628648126,-270.953759236833,-270.98053460258,-0.8859616307689748,-0.9520922194759578,-0.9788675852229858,-0.0929059544540109,1.392,56.79,-0.2617,0.0807,0.3424,799.4573,86.13300000000005,"[8, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
596,-305.816597433534,-306.740427034569,-306.79522002416,-306.822482679461,-0.9238296010349814,-0.9786225906260028,-1.0058852459270042,-0.0820556448920228,1.0902,49.89,-0.2659,0.0771,0.343,749.2911,88.10520000000004,"[8, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
597,-285.982675977741,-286.895591876246,-286.9552910283,-286.983425612811,-0.9129158985049912,-0.972615050559,-1.000749635070008,-0.0878337365650168,2.7069,54.01,-0.2447,0.0883,0.333,666.2034,87.12110000000006,"[8, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
598,-231.78508286258,-232.589707059971,-232.645208546753,-232.676019461894,-0.8046241973910071,-0.8601256841729992,-0.8909365993139886,-0.0863124019229815,0.8753,59.69,-0.24,0.0508,0.2907,602.7793,80.12920000000004,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
599,-247.848714988271,-248.679066757265,-248.727428844924,-248.758809196103,-0.8303517689939781,-0.8787138566529791,-0.9100942078319748,-0.0797424388379965,4.1979,54.41,-0.2867,0.0307,0.3174,577.6433,81.11730000000004,"[6, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
600,-247.769972341406,-248.599777665035,-248.649469090977,-248.681054439318,-0.8298053236289888,-0.8794967495709898,-0.9110820979119864,-0.0812767742829976,1.6946,56.27,-0.2454,0.0378,0.2832,588.8624,81.11730000000003,"[6, 6, 7, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
601,-263.83181411087,-264.687819916081,-264.730275003638,-264.762542414107,-0.856005805210998,-0.8984608927679574,-0.9307283032369468,-0.0747224980259488,4.7574,51.08,-0.2776,0.016,0.2936,564.4965,82.10540000000003,"[6, 6, 7, 6, 6, 7, 1, 1, 1, 1, 1, 1]"
602,-267.597758651485,-268.440880485264,-268.485177479268,-268.516456544869,-0.8431218337790369,-0.8874188277829944,-0.9186978933840352,-0.0755760596049981,1.7653,52.44,-0.2601,0.0209,0.281,570.9634,82.10140000000003,"[6, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
603,-283.656873142779,-284.526957931772,-284.56394149908,-284.595975050992,-0.8700847889930401,-0.9070683563010108,-0.939101908213047,-0.0690171192200068,3.7031,47.35,-0.2985,-0.0034,0.2951,546.1016,83.08950000000003,"[6, 6, 8, 6, 6, 7, 1, 1, 1, 1, 1]"
604,-247.757754839568,-248.587863028844,-248.637559725627,-248.669498646155,-0.8301081892759896,-0.8798048860589915,-0.9117438065869976,-0.0816356173110079,0.9125,56.55,-0.2293,0.0338,0.2631,568.893,81.11730000000003,"[6, 7, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
605,-263.819120353132,-264.675575935654,-264.717987617201,-264.750638088303,-0.8564555825220168,-0.898867264068997,-0.9315177351709848,-0.0750621526489681,3.0219,51.35,-0.2579,0.0112,0.2692,543.9463,82.10540000000003,"[6, 7, 6, 6, 6, 7, 1, 1, 1, 1, 1, 1]"
606,-267.602637294197,-268.444385736793,-268.487776834486,-268.518316186687,-0.8417484425959856,-0.8851395402890034,-0.915678892490007,-0.0739304498940214,1.2269,52.51,-0.2506,0.0359,0.2864,545.6297,82.10140000000003,"[8, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
607,-283.666628304271,-284.53361624002,-284.570083831179,-284.601043551218,-0.8669879357490231,-0.903455526907976,-0.934415246947026,-0.0674273111980028,4.0674,47.52,-0.278,0.0249,0.3029,534.1305,83.08950000000003,"[8, 6, 6, 6, 6, 7, 1, 1, 1, 1, 1]"
608,-268.840889753876,-269.705341124074,-269.760381337713,-269.789953847086,-0.864451370197969,-0.9194915838369866,-0.9490640932099836,-0.0846127230120146,3.3091,55.07,-0.2446,-0.0158,0.2288,637.5147,84.11720000000004,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
609,-284.836331031279,-285.725484792466,-285.773291733273,-285.804049277172,-0.8891537611870035,-0.9369607019940532,-0.9677182458930248,-0.0785644847060211,3.6028,51.56,-0.2505,0.0039,0.2544,574.3964,85.10530000000004,"[6, 6, 6, 7, 6, 8, 1, 1, 1, 1, 1, 1, 1]"
610,-284.828435763455,-285.717219163551,-285.766623592429,-285.796897271449,-0.8887834000960311,-0.9381878289740372,-0.9684615079939932,-0.079678107897962,3.196,51.36,-0.2482,-0.0262,0.222,616.9206,85.10530000000003,"[6, 6, 7, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1]"
611,-304.651096396013,-305.555307487858,-305.598901298306,-305.62911595921,-0.9042110918450136,-0.9478049022930009,-0.9780195631970514,-0.0738084713520379,3.1275,47.64,-0.2601,-0.0431,0.2169,529.1334,86.08940000000003,"[6, 6, 8, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
612,-284.812042985819,-285.703525879507,-285.752237861644,-285.783334990059,-0.8914828936880212,-0.940194875825,-0.9712920042400128,-0.0798091105519915,1.4054,51.92,-0.2353,-0.0384,0.1969,527.941,85.10530000000003,"[6, 7, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1]"
613,-304.661076105511,-305.561164689549,-305.604611211908,-305.633582143049,-0.9000885840380306,-0.9435351063970074,-0.9725060375380394,-0.0724174535000088,4.3878,47.84,-0.2437,-0.0148,0.2289,586.8932,86.08940000000003,"[8, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
614,-269.999886447935,-270.886997202831,-270.952808826817,-270.979758801951,-0.887110754896014,-0.952922378881965,-0.9798723540159812,-0.0927615991199672,1.3825,57.04,-0.2572,0.0794,0.3366,693.1326,86.13300000000005,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
615,-285.99291977386,-286.906143722499,-286.965497746504,-286.993542876349,-0.9132239486389722,-0.9725779726439896,-1.0006231024889871,-0.0873991538500149,2.3104,53.26,-0.2467,0.072,0.3186,656.974,87.12110000000004,"[6, 6, 7, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
616,-305.821124604142,-306.746375077734,-306.800604992819,-306.828203950422,-0.9252504735919728,-0.9794803886769614,-1.0070793462799656,-0.0818288726879927,2.0793,49.75,-0.2622,0.0801,0.3423,644.5398,88.10520000000004,"[6, 6, 8, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
617,-234.181540095463,-235.03360094023,-235.111262646302,-235.138877254562,-0.8520608447670099,-0.929722550839017,-0.957337159099012,-0.1052763143320021,0.117,64.01,-0.263,0.094,0.357,743.8195,84.16080000000007,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
618,-270.002422833059,-270.890485778786,-270.956285507816,-270.983412182277,-0.8880629457270288,-0.9538626747570332,-0.9809893492180208,-0.092926403490992,1.2983,56.83,-0.2517,0.0822,0.3338,686.1164,86.13300000000005,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
619,-250.156113207812,-251.032896801161,-251.104843013116,-251.133549135192,-0.8767835933489891,-0.948729805303998,-0.977435927379986,-0.1006523340309968,1.2559,60.65,-0.22,0.0865,0.3065,665.4811,85.14890000000007,"[6, 6, 6, 6, 7, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
620,-270.001640630552,-270.890748818524,-270.95711088817,-270.985181789991,-0.8891081879719991,-0.9554702576180034,-0.9835411594389712,-0.094432971466972,1.7551,57.13,-0.2567,0.0971,0.3538,697.2201,86.13300000000007,"[6, 6, 6, 8, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
621,-250.159959679888,-251.036493829738,-251.108263247921,-251.136938057262,-0.8765341498499879,-0.9483035680329976,-0.976978377373996,-0.100444227524008,1.1836,61.07,-0.2199,0.0929,0.3128,698.3614,85.14890000000005,"[6, 6, 7, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
622,-285.973571392316,-286.884981201772,-286.945204389317,-286.973209281625,-0.9114098094560176,-0.9716329970009951,-0.9996378893089856,-0.0882280798529677,2.1379,53.82,-0.2232,0.0695,0.2927,657.2536,87.12110000000004,"[6, 7, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
623,-269.990172706732,-270.875048411937,-270.94229769913,-270.969668133881,-0.8848757052049905,-0.9521249923980122,-0.9794954271490042,-0.0946197219440136,0.9946,57.42,-0.2416,0.093,0.3346,657.4178,86.13300000000005,"[6, 8, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
624,-305.806926834635,-306.72962134989,-306.784796499918,-306.811955647248,-0.9226945152549888,-0.9778696652829808,-1.0050288126129772,-0.0823342973579883,1.6821,49.79,-0.2289,0.0739,0.3028,577.6746,88.10520000000004,"[6, 8, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
625,-305.821357975039,-306.74432183215,-306.798303438559,-306.824747298861,-0.9229638571109716,-0.9769454635199964,-1.0033893238219775,-0.0804254667110058,1.0353,49.8,-0.25,0.079,0.329,634.7594,88.10520000000004,"[8, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
626,-268.854056236475,-269.716948430691,-269.771876925962,-269.801404283431,-0.8628921942159877,-0.9178206894869732,-0.9473480469559944,-0.0844558527400067,2.6757,54.41,-0.2425,-0.0086,0.2339,601.0355,84.11720000000004,"[6, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
627,-284.838590032127,-285.728001470862,-285.776670922344,-285.807285552422,-0.88941143873501,-0.9380808902170088,-0.9686955202950004,-0.0792840815599902,2.4621,50.98,-0.257,-0.0237,0.2334,575.1919,85.10530000000004,"[6, 6, 8, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1]"
628,-304.661024332266,-305.562665400255,-305.606814287641,-305.636788212033,-0.9016410679890328,-0.9457899553750052,-0.9757638797670438,-0.074122811778011,2.0825,46.79,-0.251,-0.027,0.224,553.6096,86.08940000000003,"[6, 6, 8, 6, 6, 8, 1, 1, 1, 1, 1, 1]"
629,-284.843623803283,-285.73043962397,-285.778914783716,-285.809382073817,-0.8868158206870476,-0.9352909804330238,-0.9657582705340246,-0.078942449846977,3.0813,51.15,-0.2455,0.0075,0.253,562.6793,85.10530000000004,"[6, 6, 8, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
630,-284.872985530292,-285.75944424096,-285.80563554386,-285.835280210256,-0.8864587106680233,-0.9326500135679794,-0.9622946799639748,-0.0758359692959516,3.4477,50.64,-0.2454,0.033,0.2784,567.2524,85.10530000000004,"[7, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1]"
631,-300.857981486108,-301.771166989453,-301.810981558113,-301.841762701701,-0.9131855033450051,-0.9530000720050112,-0.9837812155930123,-0.0705957122480072,3.5751,47.16,-0.2521,0.0176,0.2697,541.7218,86.09340000000005,"[7, 6, 8, 6, 6, 7, 1, 1, 1, 1, 1, 1]"
632,-320.68315556494,-321.60942441377,-321.644238443712,-321.67455074525,-0.9262688488299772,-0.9610828787720038,-0.9913951803099508,-0.0651263314799734,2.4867,42.9,-0.2507,0.012,0.2627,523.6706,87.07750000000003,"[7, 6, 8, 6, 6, 8, 1, 1, 1, 1, 1]"
633,-300.860977726597,-301.770485422598,-301.810923315075,-301.841323265959,-0.9095076960009578,-0.9499455884779876,-0.9803455393619628,-0.070837843361005,3.0016,47.01,-0.2459,0.0373,0.2831,527.9789,86.09340000000003,"[7, 6, 8, 7, 6, 6, 1, 1, 1, 1, 1, 1]"
634,-234.182482552995,-235.035525630464,-235.112912741395,-235.140586233111,-0.8530430774690103,-0.9304301884000096,-0.958103680116011,-0.1050606026470006,0.0271,63.63,-0.2725,0.0939,0.3665,699.4861,84.16080000000007,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
635,-269.995605741064,-270.887243396339,-270.953282299872,-270.981488639671,-0.8916376552749625,-0.9576765588079752,-0.985882898606974,-0.0942452433320113,1.7161,56.23,-0.2618,0.0883,0.3501,620.6879,86.13300000000005,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
636,-250.16275873107,-251.041007251474,-251.1122660076,-251.141050926389,-0.8782485204040142,-0.9495072765299994,-0.9782921953189998,-0.1000436749149855,1.0303,60.85,-0.2299,0.0898,0.3196,650.5166,85.14890000000007,"[6, 6, 6, 7, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
637,-270.005681843627,-270.893854258633,-270.959380642159,-270.986531743642,-0.8881724150060109,-0.9536987985320023,-0.9808499000150164,-0.0926774850090055,1.5102,56.58,-0.2585,0.0791,0.3376,658.5353,86.13300000000005,"[6, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
638,-285.992937875987,-286.907299772726,-286.966616178252,-286.994737582898,-0.9143618967389672,-0.9736783022650002,-1.0017997069109583,-0.0874378101719912,2.731,52.97,-0.2355,0.0627,0.2983,593.3138,87.12110000000006,"[6, 6, 8, 6, 6, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
639,-305.823605883609,-306.751538652668,-306.805338123227,-306.833218287117,-0.927932769058998,-0.9817322396179976,-1.0096124035080152,-0.0816796344490171,1.5413,49.27,-0.265,0.0859,0.351,573.6363,88.10520000000004,"[6, 6, 8, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
640,-232.980531749622,-233.812354525262,-233.879638921823,-233.908354371784,-0.8318227756400063,-0.8991071722009849,-0.9278226221619832,-0.0959998465219769,0.1291,60.62,-0.2618,0.0944,0.3562,568.3062,82.14500000000005,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
641,-268.796319235456,-269.661112795466,-269.718423833858,-269.74704378021,-0.8647935600100141,-0.9221045984020292,-0.9507245447539958,-0.0859309847439817,1.6374,53.44,-0.224,0.0811,0.3051,524.6466,84.11720000000004,"[6, 6, 6, 6, 6, 8, 1, 1, 1, 1, 1, 1, 1, 1]"
642,-268.793402570502,-269.657487180785,-269.715050358129,-269.743548265244,-0.8640846102829869,-0.9216477876270232,-0.9501456947419912,-0.0860610844590041,1.8251,53.32,-0.241,0.0696,0.3106,534.4491,84.11720000000004,"[6, 6, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
643,-284.780409664373,-285.669628156351,-285.721200906317,-285.75065819491,-0.8892184919779993,-0.940791241943998,-0.970248530536992,-0.0810300385589926,1.9279,49.82,-0.2449,0.0588,0.3037,513.7183,85.10530000000003,"[6, 7, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1, 1]"
644,-268.79938358299,-269.669390195419,-269.725190126719,-269.754493739208,-0.8700066124289947,-0.9258065437289816,-0.9551101562179838,-0.0851035437889891,1.8101,53.28,-0.2579,0.0764,0.3343,531.2446,84.11720000000004,"[6, 8, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
645,-304.609575297199,-305.511704564236,-305.557940954297,-305.586972082356,-0.9021292670370258,-0.9483656570980088,-0.9773967851569978,-0.075267518119972,1.7363,46.16,-0.2554,0.0656,0.3209,497.7555,86.08940000000003,"[6, 8, 6, 6, 8, 6, 1, 1, 1, 1, 1, 1]"
646,-231.792178657184,-232.610955249429,-232.665705217093,-232.698082011862,-0.8187765922450012,-0.8735265599090098,-0.9059033546780028,-0.0871267624330016,0.1535,56.94,-0.2223,0.0181,0.2404,430.2843,80.12920000000004,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1]"
647,-267.599316507852,-268.45137474823,-268.496469855855,-268.528886315273,-0.8520582403780281,-0.8971533480030303,-0.9295698074209896,-0.0775115670429613,1.7949,49.13,-0.2346,0.0008,0.2354,397.1306,82.10140000000003,"[6, 6, 8, 6, 6, 6, 1, 1, 1, 1, 1, 1]"
648,-233.004677405717,-233.844781952661,-233.909667478566,-233.939146398163,-0.8401045469440191,-0.9049900728490172,-0.934468992446,-0.0943644455019807,0.047,59.48,-0.2957,0.0922,0.3879,471.6447,82.14500000000005,"[6, 6, 6, 6, 6, 6, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
